Close,Date
-109.09171,1981-11-20
-109.09562,1981-11-23
-109.09618,1981-11-24
-109.0945,1981-11-25
-109.09228,1981-11-27
-109.09338,1981-11-30
-109.09338,1981-12-01
-109.09283,1981-12-02
-109.09395,1981-12-03
-109.09171,1981-12-04
-109.091156,1981-12-07
-109.09283,1981-12-08
-109.09228,1981-12-09
-109.09228,1981-12-10
-109.09283,1981-12-11
-109.09562,1981-12-14
-109.09338,1981-12-15
-109.08948,1981-12-16
-109.08222,1981-12-17
-109.07442,1981-12-18
-109.07888,1981-12-21
-109.0772,1981-12-22
-109.07944,1981-12-23
-109.07888,1981-12-24
-109.08334,1981-12-28
-109.08167,1981-12-29
-109.07777,1981-12-30
-109.07777,1981-12-31
-109.078316,1982-01-04
-109.08334,1982-01-05
-109.08446,1982-01-06
-109.09171,1982-01-07
-109.08781,1982-01-08
-109.09338,1982-01-11
-109.09618,1982-01-12
-109.09673,1982-01-13
-109.09283,1982-01-14
-109.08724,1982-01-15
-109.08557,1982-01-18
-109.08781,1982-01-19
-109.086136,1982-01-20
-109.08446,1982-01-21
-109.0839,1982-01-22
-109.08669,1982-01-25
-109.09004,1982-01-26
-109.08948,1982-01-27
-109.08669,1982-01-28
-109.08557,1982-01-29
-109.08669,1982-02-01
-109.086136,1982-02-02
-109.086136,1982-02-03
-109.08836,1982-02-04
-109.08836,1982-02-05
-109.09395,1982-02-08
-109.09395,1982-02-09
-109.09283,1982-02-10
-109.09395,1982-02-11
-109.09283,1982-02-12
-109.0945,1982-02-16
-109.09338,1982-02-17
-109.09228,1982-02-18
-109.09283,1982-02-19
-109.09395,1982-02-22
-109.09506,1982-02-23
-109.0945,1982-02-24
-109.09506,1982-02-25
-109.09506,1982-02-26
-109.0945,1982-03-01
-109.0945,1982-03-02
-109.0945,1982-03-03
-109.09618,1982-03-04
-109.10232,1982-03-05
-109.10344,1982-03-08
-109.102875,1982-03-09
-109.10399,1982-03-10
-109.10399,1982-03-11
-109.10846,1982-03-12
-109.10901,1982-03-15
-109.11013,1982-03-16
-109.11348,1982-03-17
-109.10846,1982-03-18
-109.10232,1982-03-19
-109.09673,1982-03-22
-109.097855,1982-03-23
-109.10232,1982-03-24
-109.102875,1982-03-25
-109.10399,1982-03-26
-109.10232,1982-03-29
-109.101204,1982-03-30
-109.101204,1982-03-31
-109.0973,1982-04-01
-109.0973,1982-04-02
-109.0973,1982-04-05
-109.097855,1982-04-06
-109.09897,1982-04-07
-109.098404,1982-04-08
-109.09897,1982-04-12
-109.10511,1982-04-13
-109.104546,1982-04-14
-109.10344,1982-04-15
-109.101204,1982-04-16
-109.102875,1982-04-19
-109.106224,1982-04-20
-109.10678,1982-04-21
-109.107895,1982-04-22
-109.107895,1982-04-23
-109.106224,1982-04-26
-109.10846,1982-04-27
-109.111244,1982-04-28
-109.111244,1982-04-29
-109.11068,1982-04-30
-109.10846,1982-05-03
-109.106224,1982-05-04
-109.10734,1982-05-05
-109.10511,1982-05-06
-109.10399,1982-05-07
-109.10511,1982-05-10
-109.10734,1982-05-11
-109.10901,1982-05-12
-109.10846,1982-05-13
-109.111244,1982-05-14
-109.112366,1982-05-17
-109.11348,1982-05-18
-109.11404,1982-05-19
-109.11348,1982-05-20
-109.112915,1982-05-21
-109.112366,1982-05-24
-109.112366,1982-05-25
-109.112915,1982-05-26
-109.11404,1982-05-27
-109.11404,1982-05-28
-109.11515,1982-06-01
-109.11404,1982-06-02
-109.116264,1982-06-03
-109.117935,1982-06-04
-109.117935,1982-06-07
-109.1185,1982-06-08
-109.11962,1982-06-09
-109.11906,1982-06-10
-109.11682,1982-06-11
-109.11682,1982-06-14
-109.11682,1982-06-15
-109.11682,1982-06-16
-109.117935,1982-06-17
-109.11906,1982-06-18
-109.11906,1982-06-21
-109.11682,1982-06-22
-109.11515,1982-06-23
-109.11515,1982-06-24
-109.117386,1982-06-25
-109.117935,1982-06-28
-109.11962,1982-06-29
-109.11962,1982-06-30
-109.12017,1982-07-01
-109.12296,1982-07-02
-109.12519,1982-07-06
-109.12519,1982-07-07
-109.127426,1982-07-08
-109.125755,1982-07-09
-109.12464,1982-07-12
-109.12129,1982-07-13
-109.120735,1982-07-14
-109.11962,1982-07-15
-109.117386,1982-07-16
-109.11682,1982-07-19
-109.112915,1982-07-20
-109.112915,1982-07-21
-109.112366,1982-07-22
-109.11348,1982-07-23
-109.116264,1982-07-26
-109.116264,1982-07-27
-109.11906,1982-07-28
-109.11682,1982-07-29
-109.116264,1982-07-30
-109.11459,1982-08-02
-109.1185,1982-08-03
-109.11906,1982-08-04
-109.12129,1982-08-05
-109.12184,1982-08-06
-109.12129,1982-08-09
-109.117935,1982-08-10
-109.117386,1982-08-11
-109.117935,1982-08-12
-109.117935,1982-08-13
-109.11682,1982-08-16
-109.112915,1982-08-17
-109.112915,1982-08-18
-109.112366,1982-08-19
-109.11068,1982-08-20
-109.107895,1982-08-23
-109.104546,1982-08-24
-109.099525,1982-08-25
-109.0973,1982-08-26
-109.101204,1982-08-27
-109.10008,1982-08-30
-109.09618,1982-08-31
-109.098404,1982-09-01
-109.09506,1982-09-02
-109.0945,1982-09-03
-109.09897,1982-09-07
-109.09618,1982-09-08
-109.097855,1982-09-09
-109.09562,1982-09-10
-109.09506,1982-09-13
-109.09228,1982-09-14
-109.09283,1982-09-15
-109.09562,1982-09-16
-109.0973,1982-09-17
-109.09673,1982-09-20
-109.09506,1982-09-21
-109.09283,1982-09-22
-109.09283,1982-09-23
-109.09562,1982-09-24
-109.09562,1982-09-27
-109.0945,1982-09-28
-109.0945,1982-09-29
-109.09506,1982-09-30
-109.09395,1982-10-01
-109.09283,1982-10-04
-109.09228,1982-10-05
-109.086136,1982-10-06
-109.07888,1982-10-07
-109.071625,1982-10-08
-109.06939,1982-10-11
-109.07275,1982-10-12
-109.071625,1982-10-13
-109.07106,1982-10-14
-109.07386,1982-10-15
-109.071625,1982-10-18
-109.06939,1982-10-19
-109.063255,1982-10-20
-109.06046,1982-10-21
-109.06102,1982-10-22
-109.06772,1982-10-25
-109.06716,1982-10-26
-109.06437,1982-10-27
-109.06437,1982-10-28
-109.063255,1982-10-29
-109.05711,1982-11-01
-109.048744,1982-11-02
-109.03926,1982-11-03
-109.03815,1982-11-04
-109.04205,1982-11-05
-109.04762,1982-11-08
-109.04317,1982-11-09
-109.03815,1982-11-10
-109.029205,1982-11-11
-109.032005,1982-11-12
-109.03535,1982-11-15
-109.0426,1982-11-16
-109.03647,1982-11-17
-109.03647,1982-11-18
-109.0387,1982-11-19
-109.05098,1982-11-22
-109.04762,1982-11-23
-109.04484,1982-11-24
-109.04707,1982-11-26
-109.04762,1982-11-29
-109.03423,1982-11-30
-109.03144,1982-12-01
-109.03144,1982-12-02
-109.0348,1982-12-03
-109.026985,1982-12-06
-109.02531,1982-12-07
-109.028656,1982-12-08
-109.03591,1982-12-09
-109.04595,1982-12-10
-109.048744,1982-12-13
-109.04986,1982-12-14
-109.05042,1982-12-15
-109.04819,1982-12-16
-109.04205,1982-12-17
-109.0426,1982-12-20
-109.04149,1982-12-21
-109.03758,1982-12-22
-109.033676,1982-12-23
-109.03033,1982-12-27
-109.03144,1982-12-28
-109.03647,1982-12-29
-109.0426,1982-12-30
-109.04317,1982-12-31
-109.04931,1983-01-03
-109.04205,1983-01-04
-109.04149,1983-01-05
-109.04651,1983-01-06
-109.053764,1983-01-07
-109.04819,1983-01-10
-109.04651,1983-01-11
-109.03926,1983-01-12
-109.03926,1983-01-13
-109.029205,1983-01-14
-109.024185,1983-01-17
-109.02754,1983-01-18
-109.02642,1983-01-19
-109.00969,1983-01-20
-109.00969,1983-01-21
-109.019165,1983-01-24
-109.01302,1983-01-25
-109.00633,1983-01-26
-108.99461,1983-01-27
-108.99349,1983-01-28
-108.99406,1983-01-31
-108.99015,1983-02-01
-108.98513,1983-02-02
-108.97731,1983-02-03
-108.98011,1983-02-04
-108.98792,1983-02-07
-108.989586,1983-02-08
-108.98792,1983-02-09
-108.97564,1983-02-10
-108.96895,1983-02-11
-108.970055,1983-02-14
-108.97397,1983-02-15
-108.977875,1983-02-16
-108.98011,1983-02-17
-108.97397,1983-02-18
-108.96895,1983-02-22
-108.96727,1983-02-23
-108.96169,1983-02-24
-108.967834,1983-02-25
-108.972855,1983-02-28
-108.969505,1983-03-01
-108.967834,1983-03-02
-108.974525,1983-03-03
-108.97731,1983-03-04
-108.98122,1983-03-07
-108.98736,1983-03-08
-108.98178,1983-03-09
-108.984566,1983-03-10
-108.98736,1983-03-11
-108.99182,1983-03-14
-108.98904,1983-03-15
-108.98904,1983-03-16
-108.98736,1983-03-17
-108.984566,1983-03-18
-108.98011,1983-03-21
-108.977875,1983-03-22
-108.98736,1983-03-23
-108.98402,1983-03-24
-108.98402,1983-03-25
-108.9868,1983-03-28
-108.98122,1983-03-29
-108.979,1983-03-30
-108.98792,1983-03-31
-108.99294,1983-04-04
-108.99629,1983-04-05
-108.99796,1983-04-06
-108.99963,1983-04-07
-109.00075,1983-04-08
-108.99071,1983-04-11
-108.9868,1983-04-12
-108.98011,1983-04-13
-108.97564,1983-04-14
-108.97229,1983-04-15
-108.96671,1983-04-18
-108.96895,1983-04-19
-108.95053,1983-04-20
-108.9444,1983-04-21
-108.94885,1983-04-22
-108.95946,1983-04-25
-108.95332,1983-04-26
-108.95556,1983-04-27
-108.95332,1983-04-28
-108.95109,1983-04-29
-108.95779,1983-05-02
-108.960014,1983-05-03
-108.94662,1983-05-04
-108.93156,1983-05-05
-108.930435,1983-05-06
-108.93379,1983-05-09
-108.93212,1983-05-10
-108.938255,1983-05-11
-108.94049,1983-05-12
-108.93938,1983-05-13
-108.94551,1983-05-16
-108.94495,1983-05-17
-108.94216,1983-05-18
-108.934906,1983-05-19
-108.92263,1983-05-20
-108.91984,1983-05-23
-108.90645,1983-05-24
-108.90868,1983-05-25
-108.91147,1983-05-26
-108.91147,1983-05-27
-108.918724,1983-05-31
-108.917046,1983-06-01
-108.915375,1983-06-02
-108.90254,1983-06-03
-108.8964,1983-06-06
-108.90588,1983-06-07
-108.90923,1983-06-08
-108.91091,1983-06-09
-108.91202,1983-06-10
-108.92096,1983-06-13
-108.92653,1983-06-14
-108.93379,1983-06-15
-108.92096,1983-06-16
-108.92598,1983-06-17
-108.938255,1983-06-20
-108.93658,1983-06-21
-108.92932,1983-06-22
-108.93714,1983-06-23
-108.93881,1983-06-24
-108.95165,1983-06-27
-108.96727,1983-06-28
-108.95723,1983-06-29
-108.95834,1983-06-30
-108.95667,1983-07-01
-108.9656,1983-07-05
-108.965034,1983-07-06
-108.967834,1983-07-07
-108.970055,1983-07-08
-108.964485,1983-07-11
-108.969505,1983-07-12
-108.97062,1983-07-13
-108.971176,1983-07-14
-108.97843,1983-07-15
-108.979,1983-07-18
-108.98122,1983-07-19
-108.992386,1983-07-20
-108.982895,1983-07-21
-108.98122,1983-07-22
-108.98402,1983-07-25
-109.00187,1983-07-26
-109.01471,1983-07-27
-109.02475,1983-07-28
-109.02084,1983-07-29
-109.022514,1983-08-01
-109.02307,1983-08-02
-109.02084,1983-08-03
-109.02809,1983-08-04
-109.02531,1983-08-05
-109.02475,1983-08-08
-109.02307,1983-08-09
-109.023636,1983-08-10
-109.02587,1983-08-11
-109.026985,1983-08-12
-109.02307,1983-08-15
-109.02531,1983-08-16
-109.028656,1983-08-17
-109.026985,1983-08-18
-109.02587,1983-08-19
-109.02642,1983-08-22
-109.03423,1983-08-23
-109.04149,1983-08-24
-109.04037,1983-08-25
-109.0387,1983-08-26
-109.037025,1983-08-29
-109.02977,1983-08-30
-109.01024,1983-08-31
-109.014145,1983-09-01
-109.00689,1983-09-02
-109.00075,1983-09-06
-109.021965,1983-09-07
-109.0348,1983-09-08
-109.03982,1983-09-09
-109.03982,1983-09-12
-109.033676,1983-09-13
-109.03535,1983-09-14
-109.04205,1983-09-15
-109.0454,1983-09-16
-109.033676,1983-09-19
-109.03313,1983-09-20
-109.03591,1983-09-21
-109.03144,1983-09-22
-109.068275,1983-09-23
-109.06549,1983-09-26
-109.071625,1983-09-27
-109.07442,1983-09-28
-109.07497,1983-09-29
-109.073296,1983-09-30
-109.073296,1983-10-03
-109.07442,1983-10-04
-109.07608,1983-10-05
-109.0772,1983-10-06
-109.08557,1983-10-07
-109.08836,1983-10-10
-109.09004,1983-10-11
-109.08222,1983-10-12
-109.07386,1983-10-13
-109.07497,1983-10-14
-109.08279,1983-10-17
-109.09004,1983-10-18
-109.08055,1983-10-19
-109.08557,1983-10-20
-109.08781,1983-10-21
-109.08222,1983-10-24
-109.08167,1983-10-25
-109.08669,1983-10-26
-109.08222,1983-10-27
-109.08334,1983-10-28
-109.07553,1983-10-31
-109.07386,1983-11-01
-109.071625,1983-11-02
-109.07888,1983-11-03
-109.08222,1983-11-04
-109.08279,1983-11-07
-109.09673,1983-11-08
-109.0906,1983-11-09
-109.08893,1983-11-10
-109.08724,1983-11-11
-109.08836,1983-11-14
-109.08836,1983-11-15
-109.08724,1983-11-16
-109.08502,1983-11-17
-109.08446,1983-11-18
-109.08055,1983-11-21
-109.08055,1983-11-22
-109.08557,1983-11-23
-109.08502,1983-11-25
-109.08279,1983-11-28
-109.0839,1983-11-29
-109.08557,1983-11-30
-109.086136,1983-12-01
-109.08781,1983-12-02
-109.08557,1983-12-05
-109.08502,1983-12-06
-109.08279,1983-12-07
-109.08055,1983-12-08
-109.08,1983-12-09
-109.08055,1983-12-12
-109.07608,1983-12-13
-109.07218,1983-12-14
-109.06772,1983-12-15
-109.06604,1983-12-16
-109.06939,1983-12-19
-109.07218,1983-12-20
-109.068275,1983-12-21
-109.06604,1983-12-22
-109.066605,1983-12-23
-109.06604,1983-12-27
-109.064926,1983-12-28
-109.06772,1983-12-29
-109.06772,1983-12-30
-109.06213,1984-01-03
-109.05209,1984-01-04
-109.05042,1984-01-05
-109.05264,1984-01-06
-109.05935,1984-01-09
-109.05321,1984-01-10
-109.05153,1984-01-11
-109.05209,1984-01-12
-109.05488,1984-01-13
-109.05209,1984-01-16
-109.048744,1984-01-17
-109.04819,1984-01-18
-109.04707,1984-01-19
-109.048744,1984-01-20
-109.04762,1984-01-23
-109.05488,1984-01-24
-109.056,1984-01-25
-109.05321,1984-01-26
-109.059906,1984-01-27
-109.06604,1984-01-30
-109.06604,1984-01-31
-109.066605,1984-02-01
-109.06549,1984-02-02
-109.06716,1984-02-03
-109.07275,1984-02-06
-109.068825,1984-02-07
-109.07275,1984-02-08
-109.07106,1984-02-09
-109.06772,1984-02-10
-109.068275,1984-02-13
-109.06213,1984-02-14
-109.06437,1984-02-15
-109.063255,1984-02-16
-109.064926,1984-02-17
-109.059906,1984-02-21
-109.05433,1984-02-22
-109.056564,1984-02-23
-109.05544,1984-02-24
-109.056,1984-02-27
-109.0627,1984-02-28
-109.05935,1984-02-29
-109.056,1984-03-01
-109.05488,1984-03-02
-109.05711,1984-03-05
-109.061584,1984-03-06
-109.058235,1984-03-07
-109.056564,1984-03-08
-109.058784,1984-03-09
-109.05433,1984-03-12
-109.056,1984-03-13
-109.05767,1984-03-14
-109.05711,1984-03-15
-109.05767,1984-03-16
-109.05935,1984-03-19
-109.06046,1984-03-20
-109.06046,1984-03-21
-109.0627,1984-03-22
-109.0627,1984-03-23
-109.061584,1984-03-26
-109.064926,1984-03-27
-109.0627,1984-03-28
-109.063255,1984-03-29
-109.06604,1984-03-30
-109.06549,1984-04-02
-109.064926,1984-04-03
-109.06716,1984-04-04
-109.068825,1984-04-05
-109.071625,1984-04-06
-109.071625,1984-04-09
-109.06604,1984-04-10
-109.06716,1984-04-11
-109.061584,1984-04-12
-109.061584,1984-04-13
-109.05935,1984-04-16
-109.053764,1984-04-17
-109.05153,1984-04-18
-109.05042,1984-04-19
-109.04986,1984-04-23
-109.05209,1984-04-24
-109.05321,1984-04-25
-109.043724,1984-04-26
-109.04205,1984-04-27
-109.03647,1984-04-30
-109.02809,1984-05-01
-109.029205,1984-05-02
-109.03535,1984-05-03
-109.04205,1984-05-04
-109.03758,1984-05-07
-109.02977,1984-05-08
-109.028656,1984-05-09
-109.028656,1984-05-10
-109.03256,1984-05-11
-109.03535,1984-05-14
-109.03423,1984-05-15
-109.04037,1984-05-16
-109.04651,1984-05-17
-109.043724,1984-05-18
-109.03423,1984-05-21
-109.0387,1984-05-22
-109.04149,1984-05-23
-109.0454,1984-05-24
-109.04484,1984-05-25
-109.0454,1984-05-29
-109.04707,1984-05-30
-109.0454,1984-05-31
-109.04093,1984-06-01
-109.04428,1984-06-04
-109.05209,1984-06-05
-109.04707,1984-06-06
-109.04819,1984-06-07
-109.048744,1984-06-08
-109.048744,1984-06-11
-109.04651,1984-06-12
-109.043724,1984-06-13
-109.04762,1984-06-14
-109.04707,1984-06-15
-109.04428,1984-06-18
-109.0454,1984-06-19
-109.04149,1984-06-20
-109.04707,1984-06-21
-109.048744,1984-06-22
-109.05488,1984-06-25
-109.06046,1984-06-26
-109.063805,1984-06-27
-109.058784,1984-06-28
-109.058235,1984-06-29
-109.06213,1984-07-02
-109.063805,1984-07-03
-109.06604,1984-07-05
-109.06437,1984-07-06
-109.05935,1984-07-09
-109.056564,1984-07-10
-109.058235,1984-07-11
-109.05767,1984-07-12
-109.058784,1984-07-13
-109.061584,1984-07-16
-109.061584,1984-07-17
-109.063255,1984-07-18
-109.063255,1984-07-19
-109.063255,1984-07-20
-109.06437,1984-07-23
-109.05767,1984-07-24
-109.05711,1984-07-25
-109.05488,1984-07-26
-109.05544,1984-07-27
-109.0627,1984-07-30
-109.0627,1984-07-31
-109.064926,1984-08-01
-109.068825,1984-08-02
-109.05433,1984-08-03
-109.04595,1984-08-06
-109.04428,1984-08-07
-109.04931,1984-08-08
-109.043724,1984-08-09
-109.04931,1984-08-10
-109.0426,1984-08-13
-109.04762,1984-08-14
-109.05209,1984-08-15
-109.05098,1984-08-16
-109.053764,1984-08-17
-109.05433,1984-08-20
-109.04931,1984-08-21
-109.05153,1984-08-22
-109.05098,1984-08-23
-109.05098,1984-08-24
-109.05209,1984-08-27
-109.05042,1984-08-28
-109.053764,1984-08-29
-109.056,1984-08-30
-109.058235,1984-08-31
-109.05935,1984-09-04
-109.05935,1984-09-05
-109.058235,1984-09-06
-109.058235,1984-09-07
-109.058784,1984-09-10
-109.056564,1984-09-11
-109.059906,1984-09-12
-109.053764,1984-09-13
-109.05209,1984-09-14
-109.048744,1984-09-17
-109.05321,1984-09-18
-109.056,1984-09-19
-109.05544,1984-09-20
-109.056564,1984-09-21
-109.05767,1984-09-24
-109.059906,1984-09-25
-109.061584,1984-09-26
-109.061584,1984-09-27
-109.06437,1984-09-28
-109.06716,1984-10-01
-109.06604,1984-10-02
-109.06437,1984-10-03
-109.063255,1984-10-04
-109.06549,1984-10-05
-109.06549,1984-10-08
-109.066605,1984-10-09
-109.06995,1984-10-10
-109.07051,1984-10-11
-109.07497,1984-10-12
-109.06939,1984-10-15
-109.06995,1984-10-16
-109.06549,1984-10-17
-109.06213,1984-10-18
-109.06213,1984-10-19
-109.063255,1984-10-22
-109.06046,1984-10-23
-109.05935,1984-10-24
-109.063805,1984-10-25
-109.066605,1984-10-26
-109.06604,1984-10-29
-109.064926,1984-10-30
-109.06549,1984-10-31
-109.064926,1984-11-01
-109.06549,1984-11-02
-109.06604,1984-11-05
-109.05935,1984-11-06
-109.061584,1984-11-07
-109.06604,1984-11-08
-109.07275,1984-11-09
-109.068825,1984-11-12
-109.071625,1984-11-13
-109.07051,1984-11-14
-109.07051,1984-11-15
-109.07275,1984-11-16
-109.07888,1984-11-19
-109.07553,1984-11-20
-109.073296,1984-11-21
-109.07051,1984-11-23
-109.06939,1984-11-26
-109.066605,1984-11-27
-109.06102,1984-11-28
-109.063255,1984-11-29
-109.06604,1984-11-30
-109.06772,1984-12-03
-109.06549,1984-12-04
-109.059906,1984-12-05
-109.05433,1984-12-06
-109.05488,1984-12-07
-109.05711,1984-12-10
-109.058784,1984-12-11
-109.0627,1984-12-12
-109.061584,1984-12-13
-109.058784,1984-12-14
-109.056,1984-12-17
-109.048744,1984-12-18
-109.053764,1984-12-19
-109.05433,1984-12-20
-109.056,1984-12-21
-109.053764,1984-12-24
-109.05321,1984-12-26
-109.05264,1984-12-27
-109.04819,1984-12-28
-109.04651,1984-12-31
-109.05209,1985-01-02
-109.04986,1985-01-03
-109.04986,1985-01-04
-109.05042,1985-01-07
-109.05153,1985-01-08
-109.04819,1985-01-09
-109.0426,1985-01-10
-109.043724,1985-01-11
-109.03982,1985-01-14
-109.0426,1985-01-15
-109.04149,1985-01-16
-109.05098,1985-01-17
-109.048744,1985-01-18
-109.04595,1985-01-21
-109.04205,1985-01-22
-109.04428,1985-01-23
-109.04707,1985-01-24
-109.04428,1985-01-25
-109.04149,1985-01-28
-109.04317,1985-01-29
-109.04317,1985-01-30
-109.04707,1985-01-31
-109.048744,1985-02-01
-109.04595,1985-02-04
-109.04484,1985-02-05
-109.0426,1985-02-06
-109.04317,1985-02-07
-109.04317,1985-02-08
-109.04037,1985-02-11
-109.043724,1985-02-12
-109.04986,1985-02-13
-109.05321,1985-02-14
-109.05153,1985-02-15
-109.05321,1985-02-19
-109.058784,1985-02-20
-109.056564,1985-02-21
-109.05321,1985-02-22
-109.05488,1985-02-25
-109.05711,1985-02-26
-109.06437,1985-02-27
-109.06604,1985-02-28
-109.06549,1985-03-01
-109.063805,1985-03-04
-109.06102,1985-03-05
-109.066605,1985-03-06
-109.07777,1985-03-07
-109.08055,1985-03-08
-109.0772,1985-03-11
-109.07386,1985-03-12
-109.07944,1985-03-13
-109.07944,1985-03-14
-109.07553,1985-03-15
