Close,Date
-99.04512,2005-09-02
-99.0785,2005-09-06
-98.88522,2005-09-07
-98.87228,2005-09-08
-98.78011,2005-09-09
-98.51487,2005-09-12
-98.466545,2005-09-13
-98.68273,2005-09-14
-98.6922,2005-09-15
-98.75248,2005-09-16
-98.66306,2005-09-19
-98.56045,2005-09-20
-98.46107,2005-09-21
-98.47427,2005-09-22
-98.37489,2005-09-23
-98.40178,2005-09-26
-98.410255,2005-09-27
-98.60802,2005-09-28
-98.51785,2005-09-29
-98.34749,2005-09-30
-98.2922,2005-10-03
-98.48348,2005-10-04
-98.4907,2005-10-05
-98.4399,2005-10-06
-98.433914,2005-10-07
-98.4922,2005-10-10
-98.60553,2005-10-11
-98.73329,2005-10-12
-98.82122,2005-10-13
-98.8536,2005-10-14
-98.63293,2005-10-17
-98.67576,2005-10-18
-98.540764,2005-10-19
-98.67775,2005-10-20
-97.76368,2005-10-21
-97.545746,2005-10-24
-97.58908,2005-10-25
-97.376625,2005-10-26
-97.435905,2005-10-27
-97.30863,2005-10-28
-96.96069,2005-10-31
-96.780365,2005-11-01
-96.772896,2005-11-02
-96.61673,2005-11-03
-96.50514,2005-11-04
-96.39058,2005-11-07
-96.51835,2005-11-08
-96.786095,2005-11-09
-96.48846,2005-11-10
-96.50589,2005-11-11
-96.34226,2005-11-14
-96.44612,2005-11-15
-96.31287,2005-11-16
-96.18086,2005-11-17
-96.26156,2005-11-18
-96.03366,2005-11-21
-95.85658,2005-11-22
-95.69742,2005-11-23
-95.55396,2005-11-25
-95.681984,2005-11-28
-96.17863,2005-11-29
-96.14449,2005-11-30
-95.915855,2005-12-01
-95.82594,2005-12-02
-96.121086,2005-12-05
-96.15371,2005-12-06
-96.16169,2005-12-07
-96.00153,2005-12-08
-96.03765,2005-12-09
-95.95272,2005-12-12
-95.83117,2005-12-13
-95.79456,2005-12-14
-95.70515,2005-12-15
-95.515854,2005-12-16
-95.65409,2005-12-19
-95.52606,2005-12-20
-95.611,2005-12-21
-95.46878,2005-12-22
-95.49643,2005-12-23
-95.65309,2005-12-27
-95.602036,2005-12-28
-95.764915,2005-12-29
-95.89668,2005-12-30
-95.38933,2006-01-03
-95.140015,2006-01-04
-94.99057,2006-01-05
-94.63142,2006-01-06
-94.60054,2006-01-09
-94.529305,2006-01-10
-94.48273,2006-01-11
-94.681984,2006-01-12
-94.61672,2006-01-13
-94.5953,2006-01-17
-95.14823,2006-01-18
-95.35895,2006-01-19
-96.280235,2006-01-20
-95.581856,2006-01-23
-95.19506,2006-01-24
-95.44487,2006-01-25
-95.41324,2006-01-26
-95.43267,2006-01-27
-95.59879,2006-01-30
-95.45334,2006-01-31
-96.22245,2006-02-01
-96.365425,2006-02-02
-96.72631,2006-02-03
-96.6379,2006-02-06
-97.0658,2006-02-07
-97.0369,2006-02-08
-97.29369,2006-02-09
-97.19805,2006-02-10
-97.61922,2006-02-13
-97.6785,2006-02-14
-97.70191,2006-02-15
-97.10216,2006-02-16
-97.04513,2006-02-17
-97.098915,2006-02-21
-97.12632,2006-02-22
-96.812996,2006-02-23
-96.82968,2006-02-24
-96.506386,2006-02-27
-97.1978,2006-02-28
-97.1435,2006-03-01
-96.85334,2006-03-02
-96.81025,2006-03-03
-97.06132,2006-03-06
-97.15222,2006-03-07
-97.41548,2006-03-08
-97.68647,2006-03-09
-97.82346,2006-03-10
-97.83441,2006-03-13
-97.48323,2006-03-14
-97.6491,2006-03-15
-97.791824,2006-03-16
-97.76642,2006-03-17
-97.557205,2006-03-20
-97.76318,2006-03-21
-97.75571,2006-03-22
-97.71411,2006-03-23
-97.1186,2006-03-24
-97.02171,2006-03-27
-96.834656,2006-03-28
-96.39182,2006-03-29
-96.55471,2006-03-30
-96.515854,2006-03-31
-96.52332,2006-04-03
-96.15869,2006-04-04
-96.06779,2006-04-05
-95.988335,2006-04-06
-96.113365,2006-04-07
-95.85882,2006-04-10
-96.026184,2006-04-11
-96.04388,2006-04-12
-96.213,2006-04-13
-96.096924,2006-04-17
-96.16118,2006-04-18
-96.00527,2006-04-19
-95.89319,2006-04-20
-95.34276,2006-04-21
-95.25807,2006-04-24
-95.59033,2006-04-25
-95.619965,2006-04-26
-95.767914,2006-04-27
-95.81996,2006-04-28
-96.29419,2006-05-01
-96.3963,2006-05-02
-96.411995,2006-05-03
-96.397545,2006-05-04
-96.40875,2006-05-05
-96.396805,2006-05-08
-96.04761,2006-05-09
-96.192566,2006-05-10
-96.590576,2006-05-11
-96.911125,2006-05-12
-96.859566,2006-05-15
-96.981606,2006-05-16
-96.90192,2006-05-17
-96.989334,2006-05-18
-97.01349,2006-05-19
-96.990326,2006-05-22
-96.875015,2006-05-23
-96.733795,2006-05-24
-96.69045,2006-05-25
-96.73129,2006-05-26
-96.965675,2006-05-30
-96.96866,2006-05-31
-96.69967,2006-06-01
-96.77886,2006-06-02
-96.903404,2006-06-05
-96.516106,2006-06-06
-96.602776,2006-06-07
-96.43367,2006-06-08
-96.60129,2006-06-09
-96.72656,2006-06-12
-96.60254,2006-06-13
-96.65559,2006-06-14
-96.49095,2006-06-15
-96.49842,2006-06-16
-96.56218,2006-06-19
-96.586334,2006-06-20
-96.21374,2006-06-21
-96.268036,2006-06-22
-96.145744,2006-06-23
-96.16169,2006-06-26
-96.20901,2006-06-27
-96.11461,2006-06-28
-95.823204,2006-06-29
-95.78535,2006-06-30
-95.68896,2006-07-03
-95.7323,2006-07-05
-95.6892,2006-07-06
-95.75745,2006-07-07
-95.81349,2006-07-10
-95.65508,2006-07-11
-95.83715,2006-07-12
-96.04686,2006-07-13
-96.17962,2006-07-14
-96.070274,2006-07-17
-96.19083,2006-07-18
-96.2917,2006-07-19
-96.587585,2006-07-20
-96.51312,2006-07-21
-96.49344,2006-07-24
-96.5318,2006-07-25
-96.62794,2006-07-26
-96.70514,2006-07-27
-96.562675,2006-07-28
-96.60054,2006-07-31
-96.876755,2006-08-01
-97.08298,2006-08-02
-96.87974,2006-08-03
-96.9181,2006-08-04
-96.81598,2006-08-07
-96.74002,2006-08-08
-96.84114,2006-08-09
-96.909386,2006-08-10
-97.05135,2006-08-11
-97.02819,2006-08-14
-96.74076,2006-08-15
-96.57264,2006-08-16
-96.62047,2006-08-17
-96.681244,2006-08-18
-96.83217,2006-08-21
-96.80752,2006-08-22
-96.92856,2006-08-23
-96.92109,2006-08-24
-96.93279,2006-08-25
-96.741264,2006-08-28
-96.79108,2006-08-29
-96.74625,2006-08-30
-96.80154,2006-08-31
-96.79979,2006-09-01
-96.65633,2006-09-05
-96.76143,2006-09-06
-96.802536,2006-09-07
-96.818474,2006-09-08
-96.663055,2006-09-11
-96.46854,2006-09-12
-96.10315,2006-09-13
-96.16766,2006-09-14
-96.02071,2006-09-15
-95.90091,2006-09-18
-96.17189,2006-09-19
-96.34151,2006-09-20
-96.096176,2006-09-21
-96.17264,2006-09-22
-96.16766,2006-09-25
-96.09568,2006-09-26
-96.19406,2006-09-27
-96.17762,2006-09-28
-96.21947,2006-09-29
-96.23093,2006-10-02
-96.16617,2006-10-03
-95.875755,2006-10-04
-95.97264,2006-10-05
-95.7562,2006-10-06
-95.544495,2006-10-09
-95.60303,2006-10-10
-95.60676,2006-10-11
-95.58335,2006-10-12
-95.58684,2006-10-13
-95.72507,2006-10-16
-95.752716,2006-10-17
-95.78584,2006-10-18
-95.61772,2006-10-19
-94.78061,2006-10-20
-94.25483,2006-10-23
-94.44088,2006-10-24
-94.10988,2006-10-25
-94.14723,2006-10-26
-94.393814,2006-10-27
-94.35969,2006-10-30
-94.364174,2006-10-31
-94.585594,2006-11-01
-94.525566,2006-11-02
-94.47849,2006-11-03
-94.35022,2006-11-06
-94.45932,2006-11-07
-94.398796,2006-11-08
-94.45782,2006-11-09
-94.434906,2006-11-10
-94.248604,2006-11-13
-94.042625,2006-11-14
-93.97712,2006-11-15
-93.87824,2006-11-16
-93.80626,2006-11-17
-93.89941,2006-11-20
-93.535774,2006-11-21
-93.57663,2006-11-22
-93.651596,2006-11-24
-94.15595,2006-11-27
-94.03764,2006-11-28
-94.15844,2006-11-29
-94.15445,2006-11-30
-94.25433,2006-12-01
-94.15346,2006-12-04
-94.099915,2006-12-05
-94.05733,2006-12-06
-94.2085,2006-12-07
-94.1719,2006-12-08
-94.17637,2006-12-11
-94.22993,2006-12-12
-94.299416,2006-12-13
-94.22145,2006-12-14
-94.26679,2006-12-15
-94.70266,2006-12-18
-94.55745,2006-12-19
-94.700165,2006-12-20
-94.86704,2006-12-21
-94.88248,2006-12-22
-94.833916,2006-12-26
-94.572395,2006-12-27
-94.70863,2006-12-28
-94.76044,2006-12-29
-94.58334,2007-01-03
-94.19307,2007-01-04
-94.09518,2007-01-05
-94.18509,2007-01-08
-94.137276,2007-01-09
-94.03864,2007-01-10
-93.7831,2007-01-11
-93.651596,2007-01-12
-93.669525,2007-01-16
-93.84387,2007-01-17
-94.07924,2007-01-18
-94.03142,2007-01-19
-94.253334,2007-01-22
-94.29792,2007-01-23
-93.799286,2007-01-24
-94.07276,2007-01-25
-93.87974,2007-01-26
-93.96368,2007-01-29
-93.917595,2007-01-30
-93.73876,2007-01-31
-94.23067,2007-02-01
-94.2369,2007-02-02
-94.594055,2007-02-05
-94.48646,2007-02-06
-94.52308,2007-02-07
-94.497665,2007-02-08
-94.72531,2007-02-09
-94.81498,2007-02-12
-94.79481,2007-02-13
-94.624695,2007-02-14
-94.73579,2007-02-15
-94.52482,2007-02-16
-94.47102,2007-02-20
-94.37737,2007-02-21
-94.377625,2007-02-22
-94.50788,2007-02-23
-94.6496,2007-02-26
-95.0521,2007-02-27
-95.03516,2007-02-28
-95.065544,2007-03-01
-95.303406,2007-03-02
-95.246864,2007-03-05
-94.83341,2007-03-06
-94.88098,2007-03-07
-94.9039,2007-03-08
-94.94774,2007-03-09
-94.90315,2007-03-12
-95.19506,2007-03-13
-95.07127,2007-03-14
-95.116356,2007-03-15
-95.24935,2007-03-16
-95.09045,2007-03-19
-95.13902,2007-03-20
-94.85832,2007-03-21
-94.72158,2007-03-22
-94.726814,2007-03-23
-94.64786,2007-03-26
-94.68223,2007-03-27
-94.72557,2007-03-28
-94.74948,2007-03-29
-94.81822,2007-03-30
-94.809,2007-04-02
-94.458565,2007-04-03
-94.49792,2007-04-04
-94.48571,2007-04-05
-94.56791,2007-04-09
-94.6105,2007-04-10
-94.65956,2007-04-11
-94.588326,2007-04-12
-94.61573,2007-04-13
-94.41697,2007-04-16
-94.45359,2007-04-17
-94.373634,2007-04-18
-94.48223,2007-04-19
-94.212494,2007-04-20
-94.29717,2007-04-23
-94.33578,2007-04-24
-94.324326,2007-04-25
-94.24487,2007-04-26
-94.29891,2007-04-27
-94.48895,2007-04-30
-94.54823,2007-05-01
-94.628426,2007-05-02
-94.44288,2007-05-03
-94.49543,2007-05-04
-94.591324,2007-05-07
-94.602776,2007-05-08
-94.542,2007-05-09
-94.73579,2007-05-10
-94.604515,2007-05-11
-94.72806,2007-05-14
-94.822205,2007-05-15
-94.45831,2007-05-16
-94.49942,2007-05-17
-94.51535,2007-05-18
-94.50838,2007-05-21
-94.37737,2007-05-22
-94.42445,2007-05-23
-94.41548,2007-05-24
-94.186584,2007-05-25
-94.09717,2007-05-29
-93.811,2007-05-30
-93.82818,2007-05-31
-93.76617,2007-06-01
-93.60004,2007-06-04
-93.306885,2007-06-05
-93.32159,2007-06-06
-93.40104,2007-06-07
-93.39033,2007-06-08
-93.49368,2007-06-11
-93.657326,2007-06-12
-93.645615,2007-06-13
-93.70539,2007-06-14
-93.629425,2007-06-15
-93.397545,2007-06-18
-93.419716,2007-06-19
-93.52781,2007-06-20
-93.4247,2007-06-21
-93.15396,2007-06-22
-93.093185,2007-06-25
-93.022446,2007-06-26
-93.12133,2007-06-27
-93.15321,2007-06-28
-93.21075,2007-06-29
-93.01946,2007-07-02
-92.92084,2007-07-03
-92.73926,2007-07-05
-92.7948,2007-07-06
-92.716095,2007-07-09
-92.69667,2007-07-10
-92.668526,2007-07-11
-92.64711,2007-07-12
-92.477,2007-07-13
-92.45632,2007-07-16
-92.406265,2007-07-17
-92.54325,2007-07-18
-92.56591,2007-07-19
-93.275,2007-07-20
-93.46455,2007-07-23
-93.42743,2007-07-24
-93.533035,2007-07-25
-93.576866,2007-07-26
-93.47998,2007-07-27
-93.37488,2007-07-30
-93.52706,2007-07-31
-93.453835,2007-08-01
-93.5019,2007-08-02
-93.7014,2007-08-03
-93.52706,2007-08-06
-93.37712,2007-08-07
-93.13403,2007-08-08
-93.40925,2007-08-09
-93.38384,2007-08-10
-93.39007,2007-08-13
-93.56193,2007-08-14
-93.83715,2007-08-15
-93.987335,2007-08-16
-93.77512,2007-08-17
-93.827934,2007-08-20
-93.611496,2007-08-21
-93.45857,2007-08-22
-93.47251,2007-08-23
-93.40253,2007-08-24
-93.44586,2007-08-27
-93.61673,2007-08-28
-93.45533,2007-08-29
-93.492195,2007-08-30
-93.3963,2007-08-31
-93.14973,2007-09-04
-93.08372,2007-09-05
-93.19032,2007-09-06
-93.29419,2007-09-07
-93.415474,2007-09-10
-93.244865,2007-09-11
-93.21199,2007-09-12
-93.15894,2007-09-13
-93.06006,2007-09-14
-93.145996,2007-09-17
-92.897675,2007-09-18
-92.609245,2007-09-19
-92.460304,2007-09-20
-92.279236,2007-09-21
-92.08198,2007-09-24
-92.05757,2007-09-25
-92.07849,2007-09-26
-92.09493,2007-09-27
-92.10066,2007-09-28
-91.72008,2007-10-01
-91.674255,2007-10-02
-91.68347,2007-10-03
-91.807755,2007-10-04
-91.43365,2007-10-05
-91.04586,2007-10-08
-90.90737,2007-10-09
-90.65308,2007-10-10
-90.73751,2007-10-11
-90.3542,2007-10-12
-90.78459,2007-10-15
-90.886955,2007-10-16
-90.451584,2007-10-17
-90.29866,2007-10-18
-90.17189,2007-10-19
-90.021454,2007-10-22
-89.398285,2007-10-23
-89.39703,2007-10-24
-89.57911,2007-10-25
-89.42743,2007-10-26
-89.3121,2007-10-29
-88.92506,2007-10-30
-88.620445,2007-10-31
-88.71485,2007-11-01
-88.5146,2007-11-02
-88.15595,2007-11-05
-87.75396,2007-11-06
-87.97438,2007-11-07
-88.94822,2007-11-08
-89.692184,2007-11-09
-90.4867,2007-11-12
-89.77737,2007-11-13
-90.24735,2007-11-14
-90.54698,2007-11-15
-90.447845,2007-11-16
-90.64163,2007-11-19
-90.0765,2007-11-20
-89.778114,2007-11-21
-89.375114,2007-11-23
-89.641624,2007-11-26
-89.45309,2007-11-27
-88.98757,2007-11-28
-88.869514,2007-11-29
-88.96915,2007-11-30
-89.25482,2007-12-03
-89.18932,2007-12-04
-88.8319,2007-12-05
-88.414734,2007-12-06
-88.42444,2007-12-07
-88.33603,2007-12-10
-88.81473,2007-12-11
-88.81099,2007-12-12
-88.94299,2007-12-13
-89.04486,2007-12-14
-89.56118,2007-12-17
-89.45856,2007-12-18
-89.35844,2007-12-19
-89.05158,2007-12-20
-88.87724,2007-12-21
-88.77662,2007-12-24
-88.52481,2007-12-26
-88.77637,2007-12-27
-88.73178,2007-12-28
-89.006996,2007-12-31
-89.163666,2008-01-02
-89.16018,2008-01-03
-89.865776,2008-01-04
-90.058815,2008-01-07
-90.49642,2008-01-08
-89.96043,2008-01-09
-90.12157,2008-01-10
-90.33279,2008-01-11
-89.944984,2008-01-14
-90.34773,2008-01-15
-90.8882,2008-01-16
-91.265785,2008-01-17
-91.279236,2008-01-18
-91.67525,2008-01-22
-92.56517,2008-01-23
-91.92083,2008-01-24
-92.12232,2008-01-25
-92.38185,2008-01-28
-92.51784,2008-01-29
-92.57388,2008-01-30
-92.17462,2008-01-31
-93.38011,2008-02-01
-93.88995,2008-02-04
-93.60676,2008-02-05
-93.733536,2008-02-06
-93.65284,2008-02-07
-93.36043,2008-02-08
-93.24911,2008-02-11
-93.32556,2008-02-12
-92.91386,2008-02-13
-92.972885,2008-02-14
-93.03789,2008-02-15
-93.55321,2008-02-19
-93.55196,2008-02-20
-93.704895,2008-02-21
-93.58185,2008-02-22
-94.11385,2008-02-25
-94.66803,2008-02-26
-94.45209,2008-02-27
-94.38908,2008-02-28
-94.493935,2008-02-29
-94.84661,2008-03-03
-95.15595,2008-03-04
-95.07874,2008-03-05
-95.45234,2008-03-06
-95.43615,2008-03-07
-95.92756,2008-03-10
-95.27451,2008-03-11
-95.26604,2008-03-12
-95.19556,2008-03-13
-95.32233,2008-03-14
-95.7719,2008-03-17
-95.29145,2008-03-18
-95.46977,2008-03-19
-95.43117,2008-03-20
-94.75844,2008-03-24
-95.00204,2008-03-25
-94.817474,2008-03-26
-95.16891,2008-03-27
-95.31835,2008-03-28
-95.25882,2008-03-31
-94.63018,2008-04-01
-94.630424,2008-04-02
-94.89394,2008-04-03
-94.49618,2008-04-04
-94.35346,2008-04-07
-94.577866,2008-04-08
-94.66803,2008-04-09
-94.54624,2008-04-10
-94.8359,2008-04-11
-94.98012,2008-04-14
-95.10017,2008-04-15
-94.89618,2008-04-16
-95.03291,2008-04-17
-92.794556,2008-04-18
-92.8349,2008-04-21
-92.406265,2008-04-22
-92.61822,2008-04-23
-92.70414,2008-04-24
-92.67874,2008-04-25
-92.47799,2008-04-28
-92.31983,2008-04-29
-91.925804,2008-04-30
-91.45782,2008-05-01
-91.751465,2008-05-02
-91.41248,2008-05-05
-91.62518,2008-05-06
-91.8085,2008-05-07
-91.708626,2008-05-08
-91.95296,2008-05-09
-91.66056,2008-05-12
-91.70887,2008-05-13
-91.87575,2008-05-14
-91.75869,2008-05-15
-91.78185,2008-05-16
-91.84536,2008-05-19
-91.81847,2008-05-20
-92.531044,2008-05-21
-92.54424,2008-05-22
-92.66479,2008-05-23
-92.259315,2008-05-27
-92.07649,2008-05-28
-91.70887,2008-05-29
-91.63914,2008-05-30
-91.908134,2008-06-02
-92.09991,2008-06-03
-91.97737,2008-06-04
-91.626686,2008-06-05
-92.10738,2008-06-06
-92.33478,2008-06-09
-92.42693,2008-06-10
-92.650345,2008-06-11
-92.45732,2008-06-12
-91.99505,2008-06-13
-91.96267,2008-06-16
-92.04611,2008-06-17
-92.22245,2008-06-18
-92.27675,2008-06-19
-92.619705,2008-06-20
-92.6501,2008-06-23
-92.72258,2008-06-24
-92.50588,2008-06-25
-93.05832,2008-06-26
-93.076996,2008-06-27
-93.11809,2008-06-30
-92.91112,2008-07-01
-93.10265,2008-07-02
-92.85458,2008-07-03
-92.68247,2008-07-07
-92.41797,2008-07-08
-92.74126,2008-07-09
-92.76566,2008-07-10
-92.93428,2008-07-11
-93.23765,2008-07-14
-93.37538,2008-07-15
-92.88945,2008-07-16
-92.94325,2008-07-17
-94.24138,2008-07-18
-94.553215,2008-07-21
-94.346245,2008-07-22
-94.04462,2008-07-23
-94.38335,2008-07-24
-93.975876,2008-07-25
-94.345985,2008-07-28
-94.1968,2008-07-29
-94.20701,2008-07-30
-94.429924,2008-07-31
-94.57662,2008-08-01
-94.69768,2008-08-04
-94.278,2008-08-05
-94.11635,2008-08-06
-94.29618,2008-08-07
-93.90041,2008-08-08
-93.7552,2008-08-11
-93.71112,2008-08-12
-93.77538,2008-08-13
-93.63938,2008-08-14
-93.52332,2008-08-15
-93.81847,2008-08-18
-94.01274,2008-08-19
-94.14973,2008-08-20
-94.11162,2008-08-21
-94.0105,2008-08-22
-94.199295,2008-08-25
-94.41971,2008-08-26
-94.55869,2008-08-27
-94.42918,2008-08-28
-94.690445,2008-08-29
-94.64163,2008-09-02
-94.66256,2008-09-03
-95.014984,2008-09-04
-95.164665,2008-09-05
-95.7699,2008-09-08
-95.80203,2008-09-09
-95.914116,2008-09-10
-95.426186,2008-09-11
-95.328804,2008-09-12
-95.423454,2008-09-15
-95.19755,2008-09-16
-95.90589,2008-09-17
-95.29344,2008-09-18
-95.04263,2008-09-19
-95.5161,2008-09-22
-95.53777,2008-09-23
-95.39231,2008-09-24
-95.28049,2008-09-25
-95.49368,2008-09-26
-96.74002,2008-09-29
-96.25384,2008-09-30
-95.97489,2008-10-01
-96.503654,2008-10-02
-96.59282,2008-10-03
-96.98386,2008-10-06
-97.6115,2008-10-07
-97.808266,2008-10-08
-98.03566,2008-10-09
-97.960434,2008-10-10
-96.73952,2008-10-13
-97.19556,2008-10-14
-97.78186,2008-10-15
-97.436905,2008-10-16
-96.95073,2008-10-17
-96.78186,2008-10-20
-97.194565,2008-10-21
-97.37091,2008-10-22
-97.45434,2008-10-23
-97.77888,2008-10-24
-98.02295,2008-10-27
-97.04513,2008-10-28
-97.31287,2008-10-29
-97.27078,2008-10-30
-97.27899,2008-10-31
-97.59955,2008-11-03
-97.0902,2008-11-04
-97.70539,2008-11-05
-97.979866,2008-11-06
-97.98186,2008-11-07
-98.28971,2008-11-10
-98.47202,2008-11-11
-98.98161,2008-11-12
-98.45658,2008-11-13
-98.50789,2008-11-14
-98.75446,2008-11-17
-98.82172,2008-11-18
-99.25111,2008-11-19
-99.76467,2008-11-20
-99.6932,2008-11-21
-99.81748,2008-11-24
